Estado,Municipio,Bairro,Produto,Data da Coleta,Valor de Venda,Unidade de Medida,5%,8%,10%
SP,JOSE BONIFACIO,,GASOLINA,2022-05-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JOSE BONIFACIO,VILA SAUDADE,GASOLINA,2022-05-04,6.749,R$ / litro,0.33745,0.53992,0.6749
SP,JUNDIAI,VILA CANTARUCCI,GASOLINA,2022-06-04,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,JUNDIAI,AGAPEAMA,GASOLINA,2022-06-04,6.995,R$ / litro,0.34975,0.5596,0.6995
SP,JUNDIAI,JARDIM BONFIGLIOLI,GASOLINA,2022-06-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,JUNDIAI,JARDIM SAO BENTO,GASOLINA,2022-06-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,PONTE SAO JOAO,GASOLINA,2022-06-04,6.69,R$ / litro,0.3345,0.5352,0.669
SP,JUNDIAI,VILA FORMOSA,GASOLINA,2022-06-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,VILA MARLENE,GASOLINA,2022-06-04,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,JUNDIAI,RETIRO,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JUNDIAI,VILA PROGRESSO,GASOLINA,2022-06-04,6.995,R$ / litro,0.34975,0.5596,0.6995
SP,JUNDIAI,VILA HORTOLANDIA,GASOLINA,2022-06-04,7.05,R$ / litro,0.35250000000000004,0.564,0.7050000000000001
SP,JUNDIAI,JARDIM CICA,GASOLINA,2022-06-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,JUNDIAI,JARDIM DANUBIO,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JUNDIAI,VILA RAMI,GASOLINA,2022-06-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,VILA RAMI,GASOLINA,2022-06-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,MARILIA,POLON,GASOLINA,2022-06-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MARILIA,ADOLPHO BIM,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MARILIA,FAZENDA DO ESTADO,GASOLINA,2022-05-04,7.15,R$ / litro,0.35750000000000004,0.5720000000000001,0.7150000000000001
SP,MARILIA,RURAL,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MARILIA,PARQUE DAS INDUSTRIAS,GASOLINA,2022-06-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,MARILIA,JARDIM VISTA ALEGRE,GASOLINA,2022-06-04,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,MARILIA,JOCKEI CLUBE,GASOLINA,2022-06-04,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,MARILIA,PALMITAL,GASOLINA,2022-06-04,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,MATAO,JARDIM PEREIRA,GASOLINA,2022-06-04,6.57,R$ / litro,0.3285,0.5256000000000001,0.657
SP,MATAO,VILA SANTA CRUZ,GASOLINA,2022-06-04,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,MATAO,CENTRO,GASOLINA,2022-06-04,6.679,R$ / litro,0.33395,0.53432,0.6679
SP,MATAO,CENTRO,GASOLINA,2022-06-04,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,MATAO,JARDIM DO BOSQUE,GASOLINA,2022-06-04,6.769,R$ / litro,0.33845000000000003,0.54152,0.6769000000000001
SP,MATAO,CENTRO,GASOLINA,2022-06-04,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,MATAO,CENTRO,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MATAO,VILA PEREIRA,GASOLINA,2022-06-04,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,MATAO,NOVA MATAO,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MATAO,PARK IMPERADOR,GASOLINA,2022-06-04,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,MATAO,BAIRRO ALTO,GASOLINA,2022-06-04,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,MAUA,JARDIM CAMILA,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MAUA,CENTRO,GASOLINA,2022-05-04,6.798,R$ / litro,0.33990000000000004,0.54384,0.6798000000000001
SP,MAUA,VILA VITORIA,GASOLINA,2022-05-04,6.998,R$ / litro,0.34990000000000004,0.55984,0.6998000000000001
SP,MAUA,JARDIM GUAPITUBA,GASOLINA,2022-05-04,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,MAUA,CENTRO,GASOLINA,2022-05-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MAUA,JD SONIA MARIA,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MIRASSOL,RESIDENCIAL CELINA DALUL,GASOLINA,2022-04-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MIRASSOL,PORTAL,GASOLINA,2022-04-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,MOGI GUACU,JARDIM NOSSA SENHORA DAS GRACAS,GASOLINA,2022-07-04,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,MOGI DAS CRUZES,CENTRO,GASOLINA,2022-05-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MOGI DAS CRUZES,MOGI MODERNO,GASOLINA,2022-05-04,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,MOGI DAS CRUZES,CENTRO,GASOLINA,2022-05-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MOGI DAS CRUZES,VL SARAH AVIGNON,GASOLINA,2022-05-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI DAS CRUZES,VILA VITÓRIA,GASOLINA,2022-05-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI DAS CRUZES,CENTRO,GASOLINA,2022-05-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MOGI DAS CRUZES,MOGI MODERNO,GASOLINA,2022-05-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOGI GUACU,VILA PARAISO,GASOLINA,2022-07-04,6.897,R$ / litro,0.34485000000000005,0.55176,0.6897000000000001
SP,MOGI GUACU,JARDIM IGACABA,GASOLINA,2022-07-04,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,MOGI GUACU,CENTRO,GASOLINA,2022-07-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOGI GUACU,CHACARA NOVA ODESSA,GASOLINA,2022-07-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,MOGI MIRIM,TUCURA,GASOLINA,2022-07-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI MIRIM,TUCURA,GASOLINA,2022-07-04,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,MOGI MIRIM,JARDIM AMERICA,GASOLINA,2022-07-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI MIRIM,CENTRO,GASOLINA,2022-07-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOGI MIRIM,SEDE,GASOLINA,2022-07-04,6.549,R$ / litro,0.32745,0.52392,0.6549
SP,MOGI MIRIM,SANTA CRUZ,GASOLINA,2022-07-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOGI MIRIM,CENTRO,GASOLINA,2022-07-04,6.847,R$ / litro,0.34235000000000004,0.54776,0.6847000000000001
SP,MONTE ALTO,SAO GUILHERME,GASOLINA,2022-05-04,7.289,R$ / litro,0.36445,0.58312,0.7289
SP,MONTE ALTO,CENTRO,GASOLINA,2022-05-04,6.969,R$ / litro,0.34845000000000004,0.55752,0.6969000000000001
SP,MONTE ALTO,CENTRO,GASOLINA,2022-05-04,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,MONTE ALTO,CENTRO,GASOLINA,2022-05-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MONTE ALTO,CENTRO,GASOLINA,2022-05-04,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,MONTE ALTO,CENTRO,GASOLINA,2022-05-04,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,MONTE ALTO,CENTENARIO,GASOLINA,2022-05-04,6.98,R$ / litro,0.34900000000000003,0.5584,0.6980000000000001
SP,OLIMPIA,CENTRO,GASOLINA,2022-04-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,OLIMPIA,URBANO,GASOLINA,2022-04-04,6.749,R$ / litro,0.33745,0.53992,0.6749
SP,OURINHOS,PARQUE MINAS GERAIS,GASOLINA,2022-07-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,OURINHOS,VILA MORAES,GASOLINA,2022-05-04,6.7,R$ / litro,0.335,0.536,0.67
SP,OURINHOS,VL. SAO BENTO,GASOLINA,2022-05-04,7.03,R$ / litro,0.35150000000000003,0.5624,0.7030000000000001
SP,OURINHOS,NOVA OURINHOS,GASOLINA,2022-07-04,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,OURINHOS,CENTRO,GASOLINA,2022-04-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,OURINHOS,SEDE,GASOLINA,2022-05-04,6.95,R$ / litro,0.34750000000000003,0.556,0.6950000000000001
SP,OURINHOS,VILA MARCANTE,GASOLINA,2022-04-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,OURINHOS,VILA SANTA MARIA,GASOLINA,2022-04-04,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,OURINHOS,CENTRO,GASOLINA,2022-04-04,7.259,R$ / litro,0.36295000000000005,0.58072,0.7259000000000001
SP,OURINHOS,VILA PERINO,GASOLINA,2022-04-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,PAULINIA,NOVA PAULINIA,GASOLINA,2022-06-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,PAULINIA,SANTA TEREZINHA,GASOLINA,2022-06-04,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,PAULINIA,NOVA PAULINIA,GASOLINA,2022-06-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,PIRACICABA,PAULISTA,GASOLINA,2022-05-04,6.897,R$ / litro,0.34485000000000005,0.55176,0.6897000000000001
SP,PIRACICABA,JARAGUA,GASOLINA,2022-06-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,PIRACICABA,HIGIENOPOLIS,GASOLINA,2022-05-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,PIRACICABA,CENTRO,GASOLINA,2022-05-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,PIRACICABA,PAULICEIA,GASOLINA,2022-05-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,POA,VILA LUCIA,GASOLINA,2022-05-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,POA,CENTRO,GASOLINA,2022-05-04,6.59,R$ / litro,0.3295,0.5272,0.659
SP,PRESIDENTE VENCESLAU,ZONA RURAL,GASOLINA,2022-04-04,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,PRESIDENTE VENCESLAU,CENTRO,GASOLINA,2022-04-04,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,RIBEIRAO PIRES,JARDIM PASTORIL,GASOLINA,2022-05-04,7.098,R$ / litro,0.3549,0.56784,0.7098
SP,RIBEIRAO PIRES,CENTRO ALTO,GASOLINA,2022-05-04,6.849,R$ / litro,0.34245000000000003,0.5479200000000001,0.6849000000000001
SP,RIBEIRAO PIRES,VL FIORENTINA,GASOLINA,2022-05-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,RIBEIRAO PIRES,PRQ SANTA LUZIA,GASOLINA,2022-05-04,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,RIBEIRAO PIRES,BOCAINA,GASOLINA,2022-05-04,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,RIBEIRAO PIRES,VILA MORTARI,GASOLINA,2022-05-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,RIBEIRAO PIRES,PONTE SECA,GASOLINA,2022-05-04,6.889,R$ / litro,0.34445000000000003,0.55112,0.6889000000000001
SP,RIBEIRAO PRETO,VILA TIBERIO,GASOLINA,2022-06-04,6.939,R$ / litro,0.34695000000000004,0.5551200000000001,0.6939000000000001
SP,RIBEIRAO PRETO,JARDIM INDEPENDENCIA,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,RIBEIRAO PRETO,VILA TIBÉRIO,GASOLINA,2022-06-04,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,RIBEIRAO PRETO,CAMPOS ELISEOS,GASOLINA,2022-06-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,RIBEIRAO PRETO,IPIRANGA,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,RIBEIRAO PRETO,VILA TIBERIO,GASOLINA,2022-06-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,RIBEIRAO PRETO,CAMPOS ELISEOS,GASOLINA,2022-06-04,6.677,R$ / litro,0.33385,0.53416,0.6677
SP,RIBEIRAO PRETO,VILA ELISA,GASOLINA,2022-06-04,6.399,R$ / litro,0.31995,0.51192,0.6399
SP,RIBEIRAO PRETO,CAMPOS ELISEOS,GASOLINA,2022-06-04,6.759,R$ / litro,0.33795000000000003,0.5407200000000001,0.6759000000000001
SP,RIBEIRAO PRETO,VILA ELISA,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,RIBEIRAO PRETO,JD PAULISTANO,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,RIBEIRAO PRETO,CAMPOS ELÍSEOS,GASOLINA,2022-06-04,6.759,R$ / litro,0.33795000000000003,0.5407200000000001,0.6759000000000001
SP,RIBEIRAO PRETO,JD INDEPENDENCIA,GASOLINA,2022-06-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,RIBEIRAO PRETO,IPIRANGA,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,RIBEIRAO PRETO,JARDIM INDEPENDENCIA,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,RIBEIRAO PRETO,IPIRANGA,GASOLINA,2022-06-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,RIBEIRAO PRETO,JD PLANALTO VERDE,GASOLINA,2022-06-04,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,RIO CLARO,BAIRRO DO ESTADIO,GASOLINA,2022-05-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,RIO CLARO,CENTRO,GASOLINA,2022-05-04,6.79,R$ / litro,0.3395,0.5432,0.679
SP,RIO CLARO,JARDIM AMERICA,GASOLINA,2022-05-04,6.659,R$ / litro,0.33295,0.53272,0.6659
SP,RIO CLARO,CIDADE JARDIM,GASOLINA,2022-05-04,6.798,R$ / litro,0.33990000000000004,0.54384,0.6798000000000001
SP,RIO CLARO,CENTRO,GASOLINA,2022-05-04,6.479,R$ / litro,0.32395,0.51832,0.6479
SP,RIO CLARO,CENTRO,GASOLINA,2022-05-04,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,RIO CLARO,OLIMPICO,GASOLINA,2022-05-04,6.674,R$ / litro,0.33370000000000005,0.5339200000000001,0.6674000000000001
SP,RIO CLARO,VILA APARECIDA,GASOLINA,2022-05-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,RIO CLARO,ESTADIO,GASOLINA,2022-05-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,RIO CLARO,JARDIM AMERICA,GASOLINA,2022-05-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,RIO CLARO,CENTRO,GASOLINA,2022-05-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SALTO,VILA NOVA,GASOLINA,2022-05-04,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,SALTO,JARDIM MARILIA,GASOLINA,2022-05-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SALTO,CHACARA VENDRAMINI,GASOLINA,2022-05-04,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,SALTO,CENTRO,GASOLINA,2022-05-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,SALTO,JARDIM PARAISO,GASOLINA,2022-05-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,SALTO,PEDREGULHO,GASOLINA,2022-07-04,6.749,R$ / litro,0.33745,0.53992,0.6749
SP,SALTO,CENTRO,GASOLINA,2022-05-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SALTO,CENTRO,GASOLINA,2022-05-04,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,SANTA BARBARA D'OESTE,JD EUROPA,GASOLINA,2022-05-04,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,SANTA BARBARA D'OESTE,JARDIM SAO FERNANDO,GASOLINA,2022-05-04,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,SANTA BARBARA D'OESTE,LAGOA SECA,GASOLINA,2022-05-04,6.797,R$ / litro,0.33985,0.54376,0.6797
SP,SANTA BARBARA D'OESTE,CENTRO,GASOLINA,2022-05-04,6.797,R$ / litro,0.33985,0.54376,0.6797
SP,SANTA BARBARA D'OESTE,JD. PEROLA,GASOLINA,2022-05-04,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,SANTA BARBARA D'OESTE,CIDADE NOVA,GASOLINA,2022-05-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SANTA BARBARA D'OESTE,CENTRO,GASOLINA,2022-05-04,7.05,R$ / litro,0.35250000000000004,0.564,0.7050000000000001
SP,SANTA BARBARA D'OESTE,VILA DAINESE,GASOLINA,2022-05-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTA BARBARA D'OESTE,CENTRO,GASOLINA,2022-05-04,6.79,R$ / litro,0.3395,0.5432,0.679
SP,SANTA CRUZ DO RIO PARDO,ESTACAO,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTA CRUZ DO RIO PARDO,CHACARA PEIXE,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTA CRUZ DO RIO PARDO,,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTA CRUZ DO RIO PARDO,RURAL,GASOLINA,2022-06-04,7.09,R$ / litro,0.35450000000000004,0.5672,0.7090000000000001
SP,SANTA CRUZ DO RIO PARDO,VILA MATHIAS,GASOLINA,2022-06-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTA CRUZ DO RIO PARDO,CENTRO,GASOLINA,2022-06-04,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,SANTA CRUZ DO RIO PARDO,SERRINHA,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTO ANDRE,VILA PIRES,GASOLINA,2022-04-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTO ANDRE,VILA LUZITA,GASOLINA,2022-04-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,VILA PIRES,GASOLINA,2022-04-04,6.689,R$ / litro,0.33445,0.53512,0.6689
SP,SANTO ANDRE,VILA AMÉRICA,GASOLINA,2022-04-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,CIDADE SAO JORGE,GASOLINA,2022-04-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,FAZENDA CAPITAO JOAO,GASOLINA,2022-04-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,VILA HUMAITA,GASOLINA,2022-04-04,6.777,R$ / litro,0.33885000000000004,0.54216,0.6777000000000001
SP,SANTO ANDRE,UTINGA,GASOLINA,2022-04-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SANTO ANDRE,VL PIRES,GASOLINA,2022-04-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,VILA PIRES,GASOLINA,2022-04-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,SANTO ANDRE,VILA GUARANI,GASOLINA,2022-04-04,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,SANTO ANDRE,JARDIM SANTO ANDRÉ,GASOLINA,2022-04-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,SANTO ANDRE,SILVEIRAS,GASOLINA,2022-04-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,VILA PIRES,GASOLINA,2022-04-04,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,SANTO ANDRE,VL HELENA,GASOLINA,2022-04-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SANTO ANDRE,VILA HUMAITA,GASOLINA,2022-04-04,6.897,R$ / litro,0.34485000000000005,0.55176,0.6897000000000001
SP,SANTO ANDRE,JARDIM VILA RICA,GASOLINA,2022-04-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTO ANDRE,VILA ALZIRA,GASOLINA,2022-04-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTOS,APARECIDA,GASOLINA,2022-06-04,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,SANTOS,GONZAGA,GASOLINA,2022-06-04,7.098,R$ / litro,0.3549,0.56784,0.7098
SP,SANTOS,BOQUEIRAO,GASOLINA,2022-06-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,SANTOS,GONZAGA,GASOLINA,2022-06-04,7.389,R$ / litro,0.36945000000000006,0.59112,0.7389000000000001
SP,SANTOS,APARECIDA,GASOLINA,2022-06-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,SANTOS,AREIA BRANCA,GASOLINA,2022-04-04,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,SANTOS,VILA MATHIAS,GASOLINA,2022-06-04,7.198,R$ / litro,0.35990000000000005,0.57584,0.7198000000000001
SP,SANTOS,MACUCO,GASOLINA,2022-06-04,6.594,R$ / litro,0.32970000000000005,0.52752,0.6594000000000001
SP,SAO CAETANO DO SUL,CERÂMICA,GASOLINA,2022-04-04,6.769,R$ / litro,0.33845000000000003,0.54152,0.6769000000000001
SP,SAO CAETANO DO SUL,SANTA MARIA,GASOLINA,2022-04-04,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,SAO CAETANO DO SUL,OLIMPICO,GASOLINA,2022-04-04,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,SAO CAETANO DO SUL,OSWALDO CRUZ,GASOLINA,2022-04-04,7.52,R$ / litro,0.376,0.6016,0.752
SP,SAO CAETANO DO SUL,NOVA GERTY,GASOLINA,2022-04-04,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,SAO CAETANO DO SUL,PROSPERIDADE,GASOLINA,2022-04-04,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,SAO CAETANO DO SUL,STA MARIA,GASOLINA,2022-04-04,6.797,R$ / litro,0.33985,0.54376,0.6797
SP,SAO CAETANO DO SUL,BARCELONA,GASOLINA,2022-04-04,6.299,R$ / litro,0.31495000000000006,0.50392,0.6299000000000001
SP,SAO CAETANO DO SUL,VL BARCELONA,GASOLINA,2022-04-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,SAO CAETANO DO SUL,OSWALDO CRUZ,GASOLINA,2022-04-04,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,SAO CAETANO DO SUL,OLIMPICO,GASOLINA,2022-04-04,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,SAO JOAO DA BOA VISTA,SAO MARCOS,GASOLINA,2022-05-04,6.649,R$ / litro,0.33245,0.5319200000000001,0.6649
SP,SAO JOAO DA BOA VISTA,CENTRO,GASOLINA,2022-05-04,6.78,R$ / litro,0.339,0.5424,0.678
SP,SAO JOAO DA BOA VISTA,LARGO DAS PALMEIRAS,GASOLINA,2022-05-04,7.019,R$ / litro,0.35095000000000004,0.56152,0.7019000000000001
SP,SAO JOAO DA BOA VISTA,BELA VISTA,GASOLINA,2022-05-04,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,SAO JOAO DA BOA VISTA,N.S.DO PERP.SOCORRO,GASOLINA,2022-05-04,6.64,R$ / litro,0.332,0.5312,0.664
SP,SAO JOSE DO RIO PRETO,JARDIM PLANALTO,GASOLINA,2022-07-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SAO JOSE DO RIO PRETO,JARDIM MUGNAINI,GASOLINA,2022-07-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,SAO JOSE DO RIO PRETO,PQ RES LAUREANO TEBA,GASOLINA,2022-07-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SAO JOSE DO RIO PRETO,ELDORADO,GASOLINA,2022-07-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SAO JOSE DO RIO PRETO,JARDIM SANTA BARBARA,GASOLINA,2022-07-04,6.449,R$ / litro,0.32245,0.51592,0.6449
SP,SAO JOSE DO RIO PRETO,JD. PLANALTO,GASOLINA,2022-07-04,6.789,R$ / litro,0.33945000000000003,0.5431199999999999,0.6789000000000001
SP,SAO JOSE DO RIO PRETO,ELDORADO,GASOLINA,2022-07-04,6.859,R$ / litro,0.34295000000000003,0.54872,0.6859000000000001
SP,SAO JOSE DO RIO PRETO,JARDIM MARAJO,GASOLINA,2022-07-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SAO JOSE DO RIO PRETO,VILA MAYOR,GASOLINA,2022-07-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SAO JOSE DO RIO PRETO,ELDORADO,GASOLINA,2022-07-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SAO JOSE DO RIO PRETO,ELDORADO,GASOLINA,2022-07-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,SAO JOSE DO RIO PRETO,JARDIM SEYON,GASOLINA,2022-07-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
