Estado,Municipio,Bairro,Produto,Data da Coleta,Valor de Venda,Unidade de Medida
MT,SINOP,SETOR COMERCIAL,GASOLINA ADITIVADA,2022-05-04,7.099,R$ / litro
PR,PATO BRANCO,JARDIM PRIMAVERA,GASOLINA ADITIVADA,2022-06-04,7.07,R$ / litro
PR,PATO BRANCO,JARDIM PRIMAVERA,GASOLINA,2022-06-04,7.07,R$ / litro
PR,PATO BRANCO,JARDIM PRIMAVERA,ETANOL,2022-06-04,4.96,R$ / litro
SP,ARACATUBA,ICARAY,GASOLINA,2022-05-04,6.899,R$ / litro
SP,ARACATUBA,ICARAY,ETANOL,2022-05-04,4.499,R$ / litro
SP,ARACATUBA,ICARAY,GASOLINA ADITIVADA,2022-05-04,6.999,R$ / litro
AL,ARAPIRACA,CENTRO,ETANOL,2022-06-04,5.299,R$ / litro
AL,ARAPIRACA,CENTRO,GASOLINA,2022-06-04,7.299,R$ / litro
RN,MOSSORO,ALTO DO SUMARE,GASOLINA,2022-06-04,7.62,R$ / litro
RN,MOSSORO,ALTO DO SUMARE,ETANOL,2022-06-04,5.69,R$ / litro
RN,MOSSORO,ALTO DO SUMARE,GASOLINA ADITIVADA,2022-06-04,7.7,R$ / litro
MA,CAXIAS,VOLTA REDONDA,GASOLINA,2022-06-04,7.39,R$ / litro
MA,CAXIAS,VOLTA REDONDA,GASOLINA ADITIVADA,2022-06-04,7.39,R$ / litro
PE,VITORIA DE SANTO ANTAO,REDENCAO,GASOLINA,2022-06-04,6.98,R$ / litro
PE,VITORIA DE SANTO ANTAO,REDENCAO,ETANOL,2022-06-04,5.38,R$ / litro
MG,ARAXA,CENTRO,ETANOL,2022-07-04,5.199,R$ / litro
MG,ARAXA,CENTRO,GASOLINA,2022-07-04,7.499,R$ / litro
AC,CRUZEIRO DO SUL,CENTRO,GASOLINA,2022-12-04,7.777,R$ / litro
AC,CRUZEIRO DO SUL,25 DE AGOSTO,GASOLINA,2022-12-04,7.77,R$ / litro
AC,CRUZEIRO DO SUL,COPACABANA,GASOLINA,2022-12-04,7.77,R$ / litro
AC,CRUZEIRO DO SUL,COPACABANA,ETANOL,2022-12-04,6.58,R$ / litro
AC,CRUZEIRO DO SUL,COPACABANA,GASOLINA ADITIVADA,2022-12-04,7.84,R$ / litro
AC,CRUZEIRO DO SUL,JOÃO ALVES,GASOLINA,2022-12-04,7.77,R$ / litro
AC,RIO BRANCO,CALAFATE,GASOLINA ADITIVADA,2022-04-13,7.59,R$ / litro
AC,RIO BRANCO,CALAFATE,GASOLINA,2022-04-13,7.49,R$ / litro
AC,RIO BRANCO,CALAFATE,ETANOL,2022-04-13,6.09,R$ / litro
AC,RIO BRANCO,ESTACAO EXPERIMENTAL,GASOLINA ADITIVADA,2022-04-13,7.44,R$ / litro
AC,RIO BRANCO,ESTACAO EXPERIMENTAL,GASOLINA,2022-04-13,7.44,R$ / litro
AC,RIO BRANCO,ESTACAO EXPERIMENTAL,ETANOL,2022-04-13,5.99,R$ / litro
AC,RIO BRANCO,AVIARIO,GASOLINA,2022-12-04,7.44,R$ / litro
AC,RIO BRANCO,AVIARIO,GASOLINA ADITIVADA,2022-12-04,7.52,R$ / litro
AC,RIO BRANCO,CENTRO,GASOLINA,2022-12-04,7.489,R$ / litro
AC,RIO BRANCO,CENTRO,GASOLINA ADITIVADA,2022-12-04,7.589,R$ / litro
AC,RIO BRANCO,FLORESTA,GASOLINA ADITIVADA,2022-04-13,7.67,R$ / litro
AC,RIO BRANCO,FLORESTA,GASOLINA,2022-04-13,7.57,R$ / litro
AC,RIO BRANCO,FLORESTA,ETANOL,2022-04-13,5.99,R$ / litro
AC,RIO BRANCO,VILA IVONETE,GASOLINA ADITIVADA,2022-04-13,7.44,R$ / litro
AC,RIO BRANCO,VILA IVONETE,GASOLINA,2022-04-13,7.44,R$ / litro
AC,RIO BRANCO,VILA IVONETE,ETANOL,2022-04-13,5.99,R$ / litro
AC,RIO BRANCO,BOSQUE,GASOLINA,2022-12-04,7.44,R$ / litro
AC,RIO BRANCO,BOSQUE,ETANOL,2022-12-04,5.99,R$ / litro
AC,RIO BRANCO,BOSQUE,GASOLINA ADITIVADA,2022-12-04,7.54,R$ / litro
AC,RIO BRANCO,PLACAS,GASOLINA ADITIVADA,2022-04-13,7.52,R$ / litro
AC,RIO BRANCO,PLACAS,GASOLINA,2022-04-13,7.44,R$ / litro
AC,RIO BRANCO,PLACAS,ETANOL,2022-04-13,6.19,R$ / litro
AC,RIO BRANCO,BAIXA DA COLINA,GASOLINA,2022-12-04,7.599,R$ / litro
AC,RIO BRANCO,BAIXA DA COLINA,ETANOL,2022-12-04,5.999,R$ / litro
AC,RIO BRANCO,BAIXA DA COLINA,GASOLINA ADITIVADA,2022-12-04,7.699,R$ / litro
AC,RIO BRANCO,DISTRITO INDUSTRIAL,GASOLINA ADITIVADA,2022-04-13,7.49,R$ / litro
AC,RIO BRANCO,DISTRITO INDUSTRIAL,GASOLINA,2022-04-13,7.49,R$ / litro
AC,RIO BRANCO,DISTRITO INDUSTRIAL,ETANOL,2022-04-13,5.99,R$ / litro
AC,RIO BRANCO,CONQUISTA,GASOLINA ADITIVADA,2022-04-13,7.45,R$ / litro
AC,RIO BRANCO,CONQUISTA,GASOLINA,2022-04-13,7.39,R$ / litro
AC,RIO BRANCO,ISAURA PARENTE,GASOLINA,2022-12-04,7.44,R$ / litro
AC,RIO BRANCO,ISAURA PARENTE,GASOLINA ADITIVADA,2022-12-04,7.54,R$ / litro
AC,RIO BRANCO,BOSQUE,GASOLINA,2022-12-04,7.459,R$ / litro
AC,RIO BRANCO,FLORESTA,GASOLINA ADITIVADA,2022-04-13,7.59,R$ / litro
AC,RIO BRANCO,FLORESTA,GASOLINA,2022-04-13,7.59,R$ / litro
AC,RIO BRANCO,FLORESTA,ETANOL,2022-04-13,6.14,R$ / litro
AC,RIO BRANCO,7O BEC,GASOLINA ADITIVADA,2022-04-13,7.9,R$ / litro
AC,RIO BRANCO,7O BEC,GASOLINA,2022-04-13,7.9,R$ / litro
AC,RIO BRANCO,SEIS DE AGOSTO,GASOLINA,2022-04-14,7.39,R$ / litro
AL,ARAPIRACA,BOM SUCESSO,GASOLINA,2022-04-14,7.299,R$ / litro
AL,ARAPIRACA,PLANALTO,ETANOL,2022-04-14,5.399,R$ / litro
AL,ARAPIRACA,PLANALTO,GASOLINA,2022-04-14,7.29,R$ / litro
AL,ARAPIRACA,PLANALTO,GASOLINA ADITIVADA,2022-04-14,7.39,R$ / litro
AL,ARAPIRACA,PLANALTO,ETANOL,2022-04-14,5.398,R$ / litro
AL,ARAPIRACA,PLANALTO,GASOLINA,2022-04-14,7.498,R$ / litro
AL,ARAPIRACA,PLANALTO,GASOLINA ADITIVADA,2022-04-14,7.498,R$ / litro
AL,ARAPIRACA,CENTRO,ETANOL,2022-04-14,5.399,R$ / litro
AL,ARAPIRACA,CENTRO,GASOLINA,2022-04-14,7.399,R$ / litro
AL,ARAPIRACA,CENTRO,GASOLINA ADITIVADA,2022-04-14,7.399,R$ / litro
AL,ARAPIRACA,JARDIM ESPERANÇA,ETANOL,2022-04-14,5.29,R$ / litro
AL,ARAPIRACA,JARDIM ESPERANÇA,GASOLINA,2022-04-14,7.29,R$ / litro
AL,ARAPIRACA,JARDIM ESPERANCA,ETANOL,2022-04-14,5.499,R$ / litro
AL,ARAPIRACA,JARDIM ESPERANCA,GASOLINA,2022-04-14,7.399,R$ / litro
AL,ARAPIRACA,JARDIM ESPERANCA,ETANOL,2022-04-14,5.799,R$ / litro
AL,ARAPIRACA,JARDIM ESPERANCA,GASOLINA,2022-04-14,7.399,R$ / litro
AL,ARAPIRACA,JARDIM ESPERANCA,GASOLINA ADITIVADA,2022-04-14,7.598,R$ / litro
AL,DELMIRO GOUVEIA,CENTRO,GASOLINA,2022-12-04,7.99,R$ / litro
AL,DELMIRO GOUVEIA,CENTRO,ETANOL,2022-12-04,6.38,R$ / litro
AL,DELMIRO GOUVEIA,CENTRO,GASOLINA ADITIVADA,2022-12-04,8.1,R$ / litro
AL,DELMIRO GOUVEIA,CENTRO,GASOLINA,2022-12-04,7.99,R$ / litro
AL,DELMIRO GOUVEIA,CENTRO,ETANOL,2022-12-04,6.38,R$ / litro
AL,DELMIRO GOUVEIA,PEDRA VELHA,ETANOL,2022-11-04,6.37,R$ / litro
AL,DELMIRO GOUVEIA,PEDRA VELHA,GASOLINA,2022-11-04,7.96,R$ / litro
AL,DELMIRO GOUVEIA,PEDRA VELHA,GASOLINA ADITIVADA,2022-11-04,7.96,R$ / litro
AL,PALMEIRA DOS INDIOS,JOSÉ MAIA COSTA,GASOLINA,2022-04-13,7.3,R$ / litro
AL,PALMEIRA DOS INDIOS,JOSÉ MAIA COSTA,GASOLINA ADITIVADA,2022-04-13,7.4,R$ / litro
AL,PALMEIRA DOS INDIOS,JOSÉ MAIA COSTA,ETANOL,2022-04-13,5.5,R$ / litro
AL,PALMEIRA DOS INDIOS,VILA MARIA,GASOLINA,2022-04-13,7.28,R$ / litro
AL,PALMEIRA DOS INDIOS,VILA MARIA,GASOLINA ADITIVADA,2022-04-13,7.33,R$ / litro
AL,PALMEIRA DOS INDIOS,VILA MARIA,ETANOL,2022-04-13,5.46,R$ / litro
AL,PALMEIRA DOS INDIOS,PALMEIRA DE FORA,GASOLINA,2022-04-13,7.29,R$ / litro
AL,PALMEIRA DOS INDIOS,PALMEIRA DE FORA,ETANOL,2022-04-13,5.39,R$ / litro
AL,PALMEIRA DOS INDIOS,SÃO CRISTÓVÃO,GASOLINA,2022-04-13,7.29,R$ / litro
AL,PALMEIRA DOS INDIOS,SÃO CRISTÓVÃO,ETANOL,2022-04-13,5.39,R$ / litro
AL,PALMEIRA DOS INDIOS,SAO FRANCISCO,GASOLINA,2022-04-13,7.31,R$ / litro
AL,PALMEIRA DOS INDIOS,SAO FRANCISCO,GASOLINA ADITIVADA,2022-04-13,7.4,R$ / litro
AL,PALMEIRA DOS INDIOS,SAO FRANCISCO,ETANOL,2022-04-13,5.72,R$ / litro
AL,PALMEIRA DOS INDIOS,SÃO FRANCISCO,GASOLINA,2022-04-13,7.3,R$ / litro
AL,PALMEIRA DOS INDIOS,SÃO FRANCISCO,GASOLINA ADITIVADA,2022-04-13,7.4,R$ / litro
AL,PALMEIRA DOS INDIOS,SÃO FRANCISCO,ETANOL,2022-04-13,5.5,R$ / litro
AL,RIO LARGO,MATA DO ROLO,GASOLINA,2022-11-04,7.08,R$ / litro
AL,RIO LARGO,MATA DO ROLO,ETANOL,2022-11-04,5.29,R$ / litro
AL,RIO LARGO,MATA DO ROLO,GASOLINA ADITIVADA,2022-11-04,7.18,R$ / litro
AL,RIO LARGO,MATA DO ROLO,GASOLINA,2022-11-04,7.299,R$ / litro
AL,RIO LARGO,MATA DO ROLO,ETANOL,2022-11-04,5.644,R$ / litro
AL,RIO LARGO,PREFEITO ANTONIO LINS DE SOUZA,GASOLINA,2022-11-04,6.959,R$ / litro
AL,RIO LARGO,PREFEITO ANTONIO LINS DE SOUZA,ETANOL,2022-11-04,5.199,R$ / litro
AL,RIO LARGO,PREFEITO ANTONIO LINS DE SOUZA,GASOLINA ADITIVADA,2022-11-04,6.999,R$ / litro
AM,ITACOATIARA,CENTRO,ETANOL,2022-11-04,6.5,R$ / litro
AM,ITACOATIARA,CENTRO,GASOLINA,2022-11-04,7.79,R$ / litro
AM,ITACOATIARA,IRACY,GASOLINA,2022-11-04,7.76,R$ / litro
AM,ITACOATIARA,PEDREIRAS,GASOLINA,2022-11-04,7.78,R$ / litro
AM,ITACOATIARA,JAUARY,GASOLINA,2022-11-04,7.75,R$ / litro
AM,ITACOATIARA,JAUARY,GASOLINA,2022-11-04,7.75,R$ / litro
AM,ITACOATIARA,ARAÚJO COSTA,GASOLINA,2022-11-04,7.79,R$ / litro
AM,ITACOATIARA,ARAÚJO COSTA,GASOLINA ADITIVADA,2022-11-04,7.79,R$ / litro
AM,ITACOATIARA,CENTRO,GASOLINA,2022-11-04,7.79,R$ / litro
AM,ITACOATIARA,CENTRO,GASOLINA ADITIVADA,2022-11-04,7.79,R$ / litro
AP,MACAPA,NOVO HORIZONTE,GASOLINA,2022-04-13,6.25,R$ / litro
AP,MACAPA,TREM,GASOLINA,2022-12-04,6.23,R$ / litro
AP,MACAPA,NOVO HORIZONTE,GASOLINA,2022-04-13,6.25,R$ / litro
AP,MACAPA,SANTA RITA,GASOLINA,2022-12-04,6.25,R$ / litro
AP,MACAPA,SÃO LAZARO,GASOLINA,2022-12-04,6.59,R$ / litro
AP,MACAPA,SÃO LAZARO,GASOLINA ADITIVADA,2022-12-04,6.69,R$ / litro
AP,MACAPA,PACOVAL,GASOLINA,2022-12-04,6.25,R$ / litro
AP,MACAPA,SANTA RITA,GASOLINA,2022-12-04,6.25,R$ / litro
AP,MACAPA,CENTRAL,GASOLINA,2022-12-04,6.25,R$ / litro
AP,MACAPA,PACOVAL,GASOLINA,2022-12-04,6.57,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA,2022-12-04,7.799,R$ / litro
BA,ALAGOINHAS,CENTRO,ETANOL,2022-12-04,5.899,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA ADITIVADA,2022-12-04,7.799,R$ / litro
BA,ALAGOINHAS,ALAGOINHAS VELHA,GASOLINA,2022-12-04,7.38,R$ / litro
BA,ALAGOINHAS,ALAGOINHAS VELHA,ETANOL,2022-12-04,5.76,R$ / litro
BA,ALAGOINHAS,ALAGOINHAS VELHA,GASOLINA ADITIVADA,2022-12-04,7.58,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA,2022-12-04,7.19,R$ / litro
BA,ALAGOINHAS,CENTRO,ETANOL,2022-12-04,5.49,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA ADITIVADA,2022-12-04,7.2,R$ / litro
BA,BARREIRAS,SANDRA REGINA,GASOLINA ADITIVADA,2022-04-13,7.599,R$ / litro
BA,BARREIRAS,SANDRA REGINA,ETANOL,2022-04-13,5.399,R$ / litro
BA,BARREIRAS,RENATO GONÇALVES II,GASOLINA ADITIVADA,2022-04-13,7.659,R$ / litro
BA,BARREIRAS,RENATO GONÇALVES II,ETANOL,2022-04-13,5.499,R$ / litro
BA,BARREIRAS,NOVO HORIZONTE,GASOLINA ADITIVADA,2022-04-13,7.599,R$ / litro
BA,BARREIRAS,NOVO HORIZONTE,ETANOL,2022-04-13,5.399,R$ / litro
BA,ILHEUS,SAO FRANCISCO,GASOLINA,2022-12-04,7.67,R$ / litro
BA,ILHEUS,SAO FRANCISCO,ETANOL,2022-12-04,5.97,R$ / litro
BA,ILHEUS,SAO FRANCISCO,GASOLINA ADITIVADA,2022-12-04,7.71,R$ / litro
BA,ILHEUS,BASILIO,GASOLINA,2022-12-04,7.66,R$ / litro
BA,ILHEUS,BASILIO,ETANOL,2022-12-04,5.77,R$ / litro
BA,ILHEUS,BASILIO,GASOLINA ADITIVADA,2022-12-04,7.66,R$ / litro
BA,ILHEUS,SAO FRANCISCO,GASOLINA,2022-12-04,7.999,R$ / litro
BA,ILHEUS,SAO FRANCISCO,ETANOL,2022-12-04,6.299,R$ / litro
BA,ILHEUS,SAO FRANCISCO,GASOLINA ADITIVADA,2022-12-04,8.099,R$ / litro
BA,ILHEUS,CENTRO,GASOLINA,2022-12-04,7.66,R$ / litro
BA,ILHEUS,CENTRO,ETANOL,2022-12-04,5.77,R$ / litro
BA,ILHEUS,CENTRO,GASOLINA ADITIVADA,2022-12-04,7.66,R$ / litro
BA,ILHEUS,JARDIM SAVOIA,GASOLINA,2022-12-04,7.669,R$ / litro
BA,ILHEUS,JARDIM SAVOIA,ETANOL,2022-12-04,5.979,R$ / litro
BA,ILHEUS,JARDIM SAVOIA,GASOLINA ADITIVADA,2022-12-04,7.689,R$ / litro
BA,ILHEUS,CENTRO,GASOLINA,2022-04-13,7.68,R$ / litro
BA,ILHEUS,CENTRO,GASOLINA ADITIVADA,2022-04-13,7.68,R$ / litro
BA,ILHEUS,CENTRO,ETANOL,2022-04-13,5.77,R$ / litro
BA,IRECE,SEDE,GASOLINA,2022-04-13,7.49,R$ / litro
BA,IRECE,SEDE,ETANOL,2022-04-13,5.95,R$ / litro
BA,IRECE,CENTRO,GASOLINA,2022-04-13,7.48,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA,2022-11-04,7.669,R$ / litro
BA,ITABUNA,CENTRO,ETANOL,2022-11-04,5.849,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA ADITIVADA,2022-11-04,7.669,R$ / litro
BA,ITABUNA,CENTRO SEDE,GASOLINA,2022-11-04,7.66,R$ / litro
BA,ITABUNA,CENTRO SEDE,ETANOL,2022-11-04,5.85,R$ / litro
BA,ITABUNA,CENTRO SEDE,GASOLINA ADITIVADA,2022-11-04,7.69,R$ / litro
BA,ITABUNA,SAO CAETANO,GASOLINA,2022-11-04,7.66,R$ / litro
BA,ITABUNA,SAO CAETANO,ETANOL,2022-11-04,5.85,R$ / litro
BA,ITABUNA,SAO CAETANO,GASOLINA ADITIVADA,2022-11-04,7.669,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA,2022-11-04,7.66,R$ / litro
BA,ITABUNA,CENTRO,ETANOL,2022-11-04,5.85,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA ADITIVADA,2022-11-04,7.69,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA,2022-11-04,7.66,R$ / litro
BA,ITABUNA,CENTRO,ETANOL,2022-11-04,5.85,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA ADITIVADA,2022-11-04,7.66,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA,2022-11-04,7.66,R$ / litro
BA,ITABUNA,CENTRO,ETANOL,2022-11-04,5.85,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA ADITIVADA,2022-11-04,7.66,R$ / litro
BA,ITAMARAJU,CENTRO,GASOLINA,2022-04-13,7.79,R$ / litro
BA,ITAMARAJU,CENTRO,ETANOL,2022-04-13,5.89,R$ / litro
BA,ITAMARAJU,CENTRO,GASOLINA,2022-04-13,7.84,R$ / litro
BA,ITAMARAJU,CENTRO,GASOLINA ADITIVADA,2022-04-13,7.89,R$ / litro
BA,JACOBINA,CENTRO,GASOLINA,2022-04-14,7.359,R$ / litro
BA,JACOBINA,CENTRO,GASOLINA ADITIVADA,2022-04-14,7.599,R$ / litro
BA,JACOBINA,CENTRO,GASOLINA,2022-04-14,7.35,R$ / litro
BA,JACOBINA,CENTRO,GASOLINA ADITIVADA,2022-04-14,7.35,R$ / litro
BA,JACOBINA,CENTRO,ETANOL,2022-04-14,5.549,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA,2022-04-13,7.449,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA ADITIVADA,2022-04-13,7.449,R$ / litro
BA,JEQUIE,CENTRO,ETANOL,2022-04-13,5.999,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA,2022-04-13,7.45,R$ / litro
BA,JEQUIE,CENTRO,ETANOL,2022-04-13,5.699,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA,2022-04-13,7.47,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA ADITIVADA,2022-04-13,7.57,R$ / litro
BA,JEQUIE,CENTRO,ETANOL,2022-04-13,5.7,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA,2022-04-13,7.49,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA ADITIVADA,2022-04-13,7.49,R$ / litro
BA,JEQUIE,CENTRO,ETANOL,2022-04-13,5.61,R$ / litro
BA,JEQUIE,JEQUIEZINHO,GASOLINA,2022-04-13,7.46,R$ / litro
BA,JEQUIE,JEQUIEZINHO,GASOLINA ADITIVADA,2022-04-13,7.51,R$ / litro
BA,JEQUIE,JEQUIEZINHO,ETANOL,2022-04-13,5.699,R$ / litro
BA,JEQUIE,JEQUIEZINHO,GASOLINA,2022-04-13,7.47,R$ / litro
BA,JEQUIE,JEQUIEZINHO,ETANOL,2022-04-13,5.58,R$ / litro
BA,PORTO SEGURO,CENTRO,GASOLINA,2022-04-14,7.977,R$ / litro
BA,PORTO SEGURO,CENTRO,GASOLINA ADITIVADA,2022-04-14,7.977,R$ / litro
BA,PORTO SEGURO,CENTRO,ETANOL,2022-04-14,6.189,R$ / litro
BA,PORTO SEGURO,CENTRO,GASOLINA,2022-04-14,7.95,R$ / litro
BA,PORTO SEGURO,CENTRO,GASOLINA ADITIVADA,2022-04-14,7.95,R$ / litro
BA,PORTO SEGURO,CENTRO,ETANOL,2022-04-14,6.3,R$ / litro
BA,PORTO SEGURO,CAMBOLO,GASOLINA,2022-04-14,7.799,R$ / litro
BA,PORTO SEGURO,CAMBOLO,GASOLINA ADITIVADA,2022-04-14,8.04,R$ / litro
BA,PORTO SEGURO,CAMBOLO,ETANOL,2022-04-14,6.04,R$ / litro
BA,PORTO SEGURO,MIRANTE CARAVELAS,GASOLINA,2022-04-14,7.94,R$ / litro
BA,PORTO SEGURO,MIRANTE CARAVELAS,GASOLINA ADITIVADA,2022-04-14,8.09,R$ / litro
BA,PORTO SEGURO,MIRANTE CARAVELAS,ETANOL,2022-04-14,5.99,R$ / litro
BA,PORTO SEGURO,TABAPIRI,GASOLINA,2022-04-14,7.99,R$ / litro
BA,PORTO SEGURO,TABAPIRI,GASOLINA ADITIVADA,2022-04-14,8.09,R$ / litro
BA,PORTO SEGURO,TABAPIRI,ETANOL,2022-04-14,6.1,R$ / litro
BA,SALVADOR,ARRAIAL DO RETIRO,ETANOL,2022-11-04,5.99,R$ / litro
BA,SALVADOR,ARRAIAL DO RETIRO,GASOLINA ADITIVADA,2022-11-04,7.733,R$ / litro
BA,SALVADOR,LARGO DO TANQUE,GASOLINA ADITIVADA,2022-04-13,6.69,R$ / litro
BA,SALVADOR,LARGO DO TANQUE,ETANOL,2022-04-13,5.29,R$ / litro
BA,SALVADOR,LARGO DO TANQUE,GASOLINA,2022-04-13,6.69,R$ / litro
BA,SALVADOR,CABULA,GASOLINA,2022-04-13,6.79,R$ / litro
BA,SALVADOR,CABULA,GASOLINA ADITIVADA,2022-04-13,7.09,R$ / litro
BA,SALVADOR,CABULA,ETANOL,2022-04-13,5.49,R$ / litro
BA,SALVADOR,JARDIM NOVA ESPERANCA,GASOLINA ADITIVADA,2022-04-13,7.399,R$ / litro
BA,SALVADOR,JARDIM NOVA ESPERANCA,ETANOL,2022-04-13,5.399,R$ / litro
BA,SALVADOR,JARDIM NOVA ESPERANCA,GASOLINA,2022-04-13,6.89,R$ / litro
BA,SALVADOR,CABULA,GASOLINA,2022-11-04,6.89,R$ / litro
BA,SALVADOR,CABULA,ETANOL,2022-11-04,5.49,R$ / litro
BA,SALVADOR,CABULA,GASOLINA ADITIVADA,2022-11-04,7.19,R$ / litro
BA,SALVADOR,CABULA,GASOLINA ADITIVADA,2022-04-13,6.69,R$ / litro
BA,SALVADOR,CABULA,ETANOL,2022-04-13,5.33,R$ / litro
BA,SALVADOR,CABULA,GASOLINA,2022-04-13,6.69,R$ / litro
BA,SALVADOR,LOBATO,GASOLINA,2022-11-04,6.83,R$ / litro
BA,SALVADOR,LOBATO,ETANOL,2022-11-04,5.33,R$ / litro
BA,SALVADOR,LOBATO,GASOLINA ADITIVADA,2022-11-04,6.83,R$ / litro
BA,SALVADOR,FAZENDA GRANDE DO RETIRO,GASOLINA ADITIVADA,2022-04-13,6.69,R$ / litro
BA,SALVADOR,FAZENDA GRANDE DO RETIRO,ETANOL,2022-04-13,5.29,R$ / litro
BA,SALVADOR,FAZENDA GRANDE DO RETIRO,GASOLINA,2022-04-13,6.69,R$ / litro
BA,SALVADOR,CAJAZEIRAS V,GASOLINA,2022-04-14,6.69,R$ / litro
BA,SALVADOR,CAJAZEIRAS V,GASOLINA ADITIVADA,2022-04-14,6.69,R$ / litro
BA,SALVADOR,CAJAZEIRAS V,ETANOL,2022-04-14,5.43,R$ / litro
BA,SALVADOR,SAO CRISTOVAO,GASOLINA,2022-04-14,6.69,R$ / litro
BA,SALVADOR,SAO CRISTOVAO,GASOLINA ADITIVADA,2022-04-14,6.69,R$ / litro
BA,SALVADOR,SAO CRISTOVAO,ETANOL,2022-04-14,5.33,R$ / litro
BA,SALVADOR,SUSSUARANA,GASOLINA ADITIVADA,2022-04-13,6.99,R$ / litro
BA,SALVADOR,SUSSUARANA,ETANOL,2022-04-13,5.38,R$ / litro
BA,SALVADOR,SUSSUARANA,GASOLINA,2022-04-13,6.79,R$ / litro
BA,SALVADOR,PERNAMBUES,GASOLINA ADITIVADA,2022-04-13,7.19,R$ / litro
BA,SALVADOR,PERNAMBUES,ETANOL,2022-04-13,5.37,R$ / litro
BA,SALVADOR,PERNAMBUES,GASOLINA,2022-04-13,6.89,R$ / litro
BA,SALVADOR,RIBEIRA,GASOLINA,2022-11-04,7.399,R$ / litro
BA,SALVADOR,RIBEIRA,ETANOL,2022-11-04,5.999,R$ / litro
BA,SALVADOR,RIBEIRA,GASOLINA ADITIVADA,2022-11-04,7.599,R$ / litro
BA,SALVADOR,PARALELA,GASOLINA ADITIVADA,2022-04-13,7.19,R$ / litro
BA,SALVADOR,PARALELA,ETANOL,2022-04-13,5.47,R$ / litro
BA,SALVADOR,PARALELA,GASOLINA,2022-04-13,6.89,R$ / litro
BA,SALVADOR,FAZENDA GRANDE DO RETIRO,GASOLINA,2022-11-04,6.89,R$ / litro
BA,SALVADOR,FAZENDA GRANDE DO RETIRO,ETANOL,2022-11-04,5.53,R$ / litro
BA,SALVADOR,FAZENDA GRANDE DO RETIRO,GASOLINA ADITIVADA,2022-11-04,7.36,R$ / litro
BA,SALVADOR,LOBATO,GASOLINA ADITIVADA,2022-04-13,6.75,R$ / litro
BA,SALVADOR,LOBATO,ETANOL,2022-04-13,5.43,R$ / litro
BA,SALVADOR,LOBATO,GASOLINA,2022-04-13,6.75,R$ / litro
BA,SALVADOR,CALCADA,GASOLINA ADITIVADA,2022-04-13,6.69,R$ / litro
BA,SALVADOR,CALCADA,ETANOL,2022-04-13,5.29,R$ / litro
BA,SALVADOR,CALCADA,GASOLINA,2022-04-13,6.69,R$ / litro
BA,SALVADOR,PAU MIÚDO,GASOLINA,2022-11-04,7.25,R$ / litro
BA,SALVADOR,PAU MIÚDO,ETANOL,2022-11-04,5.55,R$ / litro
BA,SALVADOR,PAU MIÚDO,GASOLINA ADITIVADA,2022-11-04,7.35,R$ / litro
BA,SALVADOR,COMERCIO,GASOLINA,2022-04-14,6.69,R$ / litro
BA,SALVADOR,COMERCIO,GASOLINA ADITIVADA,2022-04-14,6.69,R$ / litro
BA,SALVADOR,COMERCIO,ETANOL,2022-04-14,5.33,R$ / litro
BA,SALVADOR,CANABRAVA,GASOLINA,2022-04-14,6.69,R$ / litro
BA,SALVADOR,CANABRAVA,GASOLINA ADITIVADA,2022-04-14,6.69,R$ / litro
BA,SALVADOR,CANABRAVA,ETANOL,2022-04-14,5.43,R$ / litro
BA,SALVADOR,CAMPINAS DE PIRAJA,GASOLINA,2022-04-14,7.999,R$ / litro
BA,SALVADOR,CAMPINAS DE PIRAJA,GASOLINA ADITIVADA,2022-04-14,8.299,R$ / litro
BA,SALVADOR,CAMPINAS DE PIRAJA,ETANOL,2022-04-14,5.599,R$ / litro
BA,SALVADOR,CALABETAO,GASOLINA ADITIVADA,2022-04-13,6.99,R$ / litro
BA,SALVADOR,CALABETAO,ETANOL,2022-04-13,5.49,R$ / litro
BA,SALVADOR,CALABETAO,GASOLINA,2022-04-13,6.69,R$ / litro
BA,SALVADOR,PIRAJA,GASOLINA,2022-12-04,6.78,R$ / litro
BA,SALVADOR,PIRAJA,ETANOL,2022-12-04,5.58,R$ / litro
